,ds,yhat,yhat_lower,yhat_upper
0,2014-07-15,52.828307026620415,50.83618025595436,54.700456944993206
1,2014-07-16,52.79429701867038,50.937379844760926,54.718503449967756
2,2014-07-17,52.67461263384686,50.712953523781806,54.66356997191109
3,2014-07-18,52.59099808659298,50.69166876266774,54.459691572219825
4,2014-07-21,52.40618381125103,50.535477526462415,54.27055799666735
5,2014-07-22,52.43905232982356,50.35127389241986,54.47252610741709
6,2014-07-23,52.42434451076783,50.385015469854864,54.31446016477328
7,2014-07-24,52.32426983051785,50.473195091905616,54.271842614524545
8,2014-07-25,52.260132240058056,50.44247858127695,54.197068570991696
9,2014-07-28,52.129052476799465,50.230170447891226,54.02370799644449
10,2014-07-29,52.17721734036787,50.29803293900182,54.21016849189662
11,2014-07-30,52.176132009814864,50.21840162179593,54.13115895916067
12,2014-07-31,52.08789556373028,50.163594617867545,53.92371238900065
13,2014-08-01,52.03377949761959,50.050509544537455,53.91022272527704
14,2014-08-04,51.92269409490057,49.91151478285302,53.860399038706866
15,2014-08-05,51.97479974400806,50.06568658571204,53.93020077481072
16,2014-08-06,51.976761943148475,50.14354553651641,53.81997042682224
17,2014-08-07,51.89103109620461,50.018848434993,53.827555524744874
18,2014-08-08,51.83925927188845,49.7210278898121,53.69866158699185
19,2014-08-11,51.738181446219244,49.90426868008635,53.62415072723529
20,2014-08-12,51.79587020556696,49.787340805779074,53.85264839511386
21,2014-08-13,51.805086242544355,49.902658638394165,53.59884865271823
22,2014-08-14,51.72853118706256,49.88346841565783,53.55313876186375
23,2014-08-15,51.68804045412718,49.83381338842232,53.769362045880406
24,2014-08-18,51.634074191861636,49.664474360580115,53.65119734267545
25,2014-08-19,51.7116659869482,49.86906200034446,53.653347491833124
26,2014-08-20,51.74254919531287,49.79616978582759,53.66937110535815
27,2014-08-21,51.689094385904895,49.7762079882458,53.64615208546014
28,2014-08-22,51.6727275508806,49.74815135038033,53.626804125893415
29,2014-08-25,51.69221780474648,49.69481926831526,53.60805724665706
