,ds,yhat,yhat_lower,yhat_upper
0,2014-07-15,178.29174036979975,166.42529015490052,190.76010868223085
1,2014-07-16,178.54309796348855,166.6954546280376,190.46521932308417
2,2014-07-17,178.64244665485614,167.17573473968397,190.7473448956615
3,2014-07-18,178.64561825226878,165.80794626051764,191.03552594768968
4,2014-07-21,178.99494889464927,167.10918188661572,190.7863512393635
5,2014-07-22,179.40268637662737,167.2186314432359,191.93998905859917
6,2014-07-23,179.52093798440913,167.3162696076065,191.0277673683329
7,2014-07-24,179.48740667833158,167.0825100281032,191.92927602783345
8,2014-07-25,179.35971648592277,167.3389235817324,191.6080650194714
9,2014-07-28,179.34525607996775,167.2354036646646,192.24358612613898
10,2014-07-29,179.64620112022274,167.21940241544112,191.57218972436914
11,2014-07-30,179.66686721941545,168.0425962683356,191.00110126270627
12,2014-07-31,179.5458023940592,167.31276388967115,191.80602017727966
13,2014-08-01,179.3412229442409,167.70485346099414,192.23075111173063
14,2014-08-04,179.1619243551402,167.29778209473116,190.77070905958587
15,2014-08-05,179.42921632923932,168.01211880809174,190.80944936298854
16,2014-08-06,179.4259406058558,167.16797778971022,190.97409428822462
17,2014-08-07,179.28976311890568,167.07916705198926,190.52263763640258
18,2014-08-08,179.07784599301755,167.1447120411271,190.53744815047696
19,2014-08-11,178.9108601651176,167.32291748278516,190.27059439154152
20,2014-08-12,179.1892914710277,166.65017816244733,191.01409690266777
21,2014-08-13,179.1984740978009,166.77966153287406,190.3001033176822
22,2014-08-14,179.07484943186856,166.1926482357757,191.94663623682985
23,2014-08-15,178.87447520985552,166.81352503905552,190.965705429006
24,2014-08-18,178.72752801277997,166.86878911726004,191.23441740021912
25,2014-08-19,179.00595131400752,167.24138562293146,190.13564420379498
26,2014-08-20,179.01143759677,166.26485046319442,190.3982433062874
27,2014-08-21,178.88057481548944,166.2308140571774,191.70955040863268
28,2014-08-22,178.6697959998921,166.40329916188222,190.59322539090945
29,2014-08-25,178.47943500508032,165.54075032038895,189.98384354373462
30,2014-08-26,178.7424052772907,166.87030074253119,190.81506344373457
31,2014-08-27,178.73377199149232,166.9036509285194,190.35073202493987
32,2014-08-28,178.591296963817,166.5229474071194,190.60065593510222
33,2014-08-29,178.37257427768725,166.33184208025784,190.19535592926866
34,2014-09-02,178.47019272225225,166.92326268193733,190.19514811699756
35,2014-09-03,178.48563321135921,166.73219115353945,191.4949040555966
36,2014-09-04,178.37504054563215,166.26812189105658,191.4139005626807
37,2014-09-05,178.1958858805559,166.9337743954119,190.468573773872
38,2014-09-08,178.17336006417509,165.7777097419853,189.67447093093438
39,2014-09-09,178.51607808824443,166.34361549581078,191.14655445588383
40,2014-09-10,178.59769217575334,166.44971720057927,191.08277757435542
41,2014-09-11,178.55443437460352,166.4011191046685,190.86735810465868
42,2014-09-12,178.44193810683174,166.5902610544129,190.31642584072938
43,2014-09-15,178.5958115516871,166.7303045284986,190.50748659244846
44,2014-09-16,178.98301347101065,166.895297263858,191.22656393022658
45,2014-09-17,179.09897495726602,166.99673487363205,190.76245929756723
46,2014-09-18,179.078426460798,167.01902196261995,190.34721845066008
47,2014-09-19,178.97577556482244,167.13768998885743,190.3901867046108
48,2014-09-22,179.0749637246312,167.7879235501036,191.34497934169977
49,2014-09-23,179.4155386648019,167.19824949801296,190.4332302148302
50,2014-09-24,179.47161360239022,167.52084182301553,190.96096072982
51,2014-09-25,179.37916523314834,167.36559255641544,192.05216642375356
52,2014-09-26,179.1942920733638,166.91919928022224,190.25184236602954
53,2014-09-29,179.00783436964218,167.19981631522344,190.54795973025776
54,2014-09-30,179.24953942942292,165.55633906586752,191.62027161982547
55,2014-10-01,179.21021068309994,168.2213566123765,191.6511464917906
56,2014-10-02,179.0292161728122,166.90755324147705,191.49862234075738
57,2014-10-03,178.76606876434263,166.32980570620452,190.28648824706977
58,2014-10-06,178.43895332171232,166.43363137453167,189.99890498349015
59,2014-10-07,178.67481397435907,166.6619950799743,191.26983636131988
60,2014-10-08,178.65407912294663,167.23561058323264,191.79386766837888
61,2014-10-09,178.51775163690488,165.39646461979714,189.95171287849794
62,2014-10-10,178.32640626532316,165.94178167269328,189.98063872399072
63,2014-10-13,180.4657677483871,168.46077143171576,193.01122257331738
64,2014-10-14,178.79240747334163,167.39106143178208,190.93488237416972
65,2014-10-15,178.97224926946222,166.99140277098905,191.09026776535202
66,2014-10-16,179.05616356040554,168.05259421746467,192.17769913257115
67,2014-10-17,179.10122417324615,166.37978332587977,190.774642506177
68,2014-10-20,179.91718206061685,168.2733975504655,192.2602893440646
69,2014-10-21,180.58789899172967,167.93272263068104,192.1389510785996
70,2014-10-22,181.01720137225885,168.3213632200601,192.5729344444776
71,2014-10-23,181.3379941169085,170.24745580658887,193.23458962268256
72,2014-10-24,181.60228389372514,169.98319641864853,193.68053139693316
73,2014-10-27,182.923780417277,170.10152204583517,194.86232424754388
74,2014-10-28,183.69916715337502,172.10558638519686,196.55226268866045
75,2014-10-29,184.19616627982373,171.84081586422016,196.91738767598005
76,2014-10-30,184.5457428242674,173.64309353980403,197.0273375432938
77,2014-10-31,184.79878350524484,172.37408769488565,195.9347611063838
78,2014-11-03,185.84815427718345,174.1437977911273,197.04795025810438
79,2014-11-04,186.45836187712285,175.50015280682035,198.8087223768402
80,2014-11-05,186.75755300684477,175.7115583399341,199.3089804336442
81,2014-11-06,186.8442104214771,174.585025841739,198.2699634654018
82,2014-11-07,186.81021493666353,174.30205636344914,198.3406346291558
83,2014-11-10,186.90737997729008,174.77283970210212,199.34298534148922
84,2014-11-11,193.7342988397212,182.16360259136167,205.93311529090977
85,2014-11-12,187.16514384829614,174.84019334122635,199.50968621267728
86,2014-11-13,186.9755411463727,174.73169014836196,198.5901551953487
87,2014-11-14,186.68181419801593,175.33143059030783,198.0802667478016
88,2014-11-17,186.1498148278102,174.63982369770673,197.73116565649352
89,2014-11-18,186.28597681093044,174.07407268385506,197.92697599387955
90,2014-11-19,186.15284572197658,173.97322952110335,198.87019438613623
91,2014-11-20,185.89303521355365,175.1042010481504,197.70356704728107
92,2014-11-21,185.5685482192492,174.03706381367098,197.52561806356567
93,2014-11-24,185.17432610901812,172.363563200516,197.2387740241171
94,2014-11-25,185.42625071108256,173.3104487268347,198.3392877028063
95,2014-11-26,185.43823585180223,172.6692353953504,198.45757308289154
96,2014-11-28,185.2138154885233,172.99380842061916,196.55357022093497
97,2014-12-01,185.45155022824676,173.61198266656208,197.49177309503875
98,2014-12-02,185.9149500799461,174.61819036388405,197.83281426666431
99,2014-12-03,186.12883374943328,174.26922365484026,198.6508245640234
100,2014-12-04,186.22568041685204,174.1539226438334,199.26308428802108
101,2014-12-05,186.25717308514837,174.03225688110572,198.4039524726104
102,2014-12-08,186.82624090981963,174.54682669829202,198.69133234129018
103,2014-12-09,187.3334669390473,174.91842043492926,199.63336985678214
104,2014-12-10,187.5545141187892,175.05550476579677,198.94532824918898
105,2014-12-11,187.62122796030232,176.38387802519927,199.02579254613835
106,2014-12-12,187.58560435825646,176.10413350539991,198.95745245539712
107,2014-12-15,187.748320307395,175.94865825255263,199.4510616090449
108,2014-12-16,188.061623315856,176.2244318195745,200.08201663867322
109,2014-12-17,188.06627722812087,176.24647974901134,199.23014876977655
110,2014-12-18,187.89906823748194,176.04485648794315,199.67100166290328
111,2014-12-19,187.61734571032974,175.52247882366572,199.3078889351787
112,2014-12-22,187.02547348683618,174.60600791190438,199.46204613147682
113,2014-12-23,187.10079123080294,175.03822625687835,199.54950944195508
114,2014-12-24,186.8832385195939,175.61949450831946,199.4740227693849
115,2014-12-26,186.05598500056774,174.56756683868622,198.32349001564708
116,2014-12-29,185.11555596495455,173.23405590664146,197.55732224939797
117,2014-12-30,185.14204747730082,172.41224403553866,196.8532980929019
118,2014-12-31,184.91063412423597,173.00279222905056,196.5374659977722
119,2015-01-02,184.15760558962103,171.9776266377711,195.5790543710874
120,2015-01-05,183.55147922848434,171.29418142798642,195.509164183043
121,2015-01-06,183.73561443285539,171.3630847499353,195.01119633936338
122,2015-01-07,183.67274197392425,172.49660423843173,195.28264050320323
123,2015-01-08,183.5044115204148,170.66145129482214,195.2988676380046
124,2015-01-09,183.28602470035577,171.58030688195728,195.44213386004927
125,2015-01-12,183.23040662997957,171.16097116970474,195.83692469664
126,2015-01-13,183.58039783987596,170.97560588961085,195.0903877258338
127,2015-01-14,183.67338248463426,171.51393141956987,194.52909356775513
128,2015-01-15,183.64276024096816,171.81358455239456,196.0410336936668
129,2015-01-16,183.54163260950347,171.3611354836574,195.50674844658286
130,2015-01-20,184.08091777407753,171.71179229022601,196.59473042260805
131,2015-01-21,184.18100728132566,171.6367048335498,196.45588778189293
132,2015-01-22,184.13923307021463,171.9205095429465,195.90638397144056
133,2015-01-23,184.0115682200113,171.63986930224726,196.1081108687972
134,2015-01-26,184.03759078958177,171.77228524411476,195.9973045617155
135,2015-01-27,184.3650811854818,172.77310549879448,195.9716416320895
136,2015-01-28,184.41996014319332,172.0982295831103,196.4773580124086
137,2015-01-29,184.34223751830052,172.79284442856937,196.4637287373495
138,2015-01-30,184.19205414001834,171.7208728044751,196.0065026970564
139,2015-02-02,184.267071310996,170.91194848705476,195.40598780583667
140,2015-02-03,184.65904744771765,172.14395324087283,196.5661580291522
141,2015-02-04,184.80547298876112,172.0935966630988,196.95522475953885
142,2015-02-05,184.84700116175804,173.17237609159218,196.7695374673889
143,2015-02-06,184.8435919577745,172.38474284997685,196.0294412635017
144,2015-02-09,185.50977560795994,173.568807875649,198.1215335934247
145,2015-02-10,186.14032842684875,173.70429111246165,197.33164075021094
146,2015-02-11,186.53989897006957,175.20062092231393,198.0734236003164
147,2015-02-12,186.84450481745728,174.30325310173214,199.20378769497773
148,2015-02-13,187.10900071384816,175.99455710812973,198.71249337993703
149,2015-02-17,189.41416504401263,178.1615717220961,201.51229066828105
150,2015-02-18,190.02175922106616,178.14759518015745,201.6264081042349
151,2015-02-19,190.5060616600483,179.02230940870774,202.87606264700136
152,2015-02-20,190.91727220898085,179.17343839954185,202.54217463266488
153,2015-02-23,192.56590479519338,181.31705860638294,204.51748046518975
154,2015-02-24,193.40929596210844,181.55724194491899,205.1897614823833
155,2015-02-25,193.95302796167402,182.15528531713855,206.26297953688265
156,2015-02-26,194.3281291195752,182.9201544373021,206.1435772377855
157,2015-02-27,194.58588548489757,183.7276771590066,206.25591178692747
158,2015-03-02,195.5331897581879,184.13729284999664,207.95334344613724
159,2015-03-03,196.07486650446913,183.64453784029178,208.6852157541895
160,2015-03-04,196.29093365872774,183.2707643905049,208.6103212793151
161,2015-03-05,196.3181156398298,184.53308161120603,208.18107221661901
162,2015-03-06,196.21381788136895,182.75711254803537,207.32585674588773
163,2015-03-09,196.0548767227973,184.39471879017867,208.91862219911746
164,2015-03-10,196.24288681254117,183.89995372400804,208.38176767172058
165,2015-03-11,196.12332974774048,184.27627077344297,208.44913380545896
166,2015-03-12,195.83871948903516,182.27409888698486,207.45492476273986
167,2015-03-13,195.45173975640552,183.21041495102426,207.57516797322953
168,2015-03-16,194.6624189310665,182.68290594911386,206.9467911228824
169,2015-03-17,194.72338218460243,182.50047941967478,206.48339450041482
170,2015-03-18,194.52148413076984,181.91212613074998,206.59724760260153
171,2015-03-19,194.19982049443635,180.99880034988567,207.12402789486646
172,2015-03-20,193.82077518230307,182.30139580968282,205.88767527544073
173,2015-03-23,193.30959072725594,181.86845834999036,205.00763616329834
174,2015-03-24,193.53902061350053,181.52213504416716,204.91579407533146
175,2015-03-25,193.5373006477075,182.05871542372356,205.52362749218807
