,ds,yhat,yhat_lower,yhat_upper
0,2015-07-06,35.00495955478529,32.42172435828829,37.74910386110216
1,2015-07-07,35.348397856348654,32.53652159649283,38.18377178753719
2,2015-07-08,35.67936239132011,32.90318137049929,38.48725092726089
3,2015-07-09,35.963642938987945,33.13492431613215,38.785533194973
4,2015-07-10,36.1732674619121,33.446228005145144,39.06749504138622
5,2015-07-13,36.70469892097087,33.731858470386825,39.57217469999278
6,2015-07-14,37.0100630739791,33.95208849769959,39.6477333315297
7,2015-07-15,37.28086172494333,34.52574943548232,40.292499069366684
8,2015-07-16,37.48404177643656,34.76452961355524,40.22000296390036
9,2015-07-17,37.593238877449416,34.67329255768544,40.39956398255776
10,2015-07-20,37.72924909077917,34.96365142596228,40.47612517181035
11,2015-07-21,37.88019611660999,35.21829094280885,40.5928096356135
12,2015-07-22,37.99016452257961,35.45276207671745,40.96286991466134
13,2015-07-23,38.02918479196909,35.15105949988065,40.791718257234635
14,2015-07-24,37.97396852457187,35.30328337336983,40.79252755934
15,2015-07-27,37.64432609410333,34.658955056589214,40.62894061057333
16,2015-07-28,37.65793749111415,34.894704791514464,40.3866120140939
17,2015-07-29,37.64314540670075,35.04132520436091,40.48301395754445
18,2015-07-30,37.57164016849312,34.821480076687614,40.55248041311404
19,2015-07-31,37.42140177420115,34.81957127091506,40.380762599838576
20,2015-08-03,36.90625500518582,33.946048855738724,39.81312432775795
21,2015-08-04,36.891368966004364,34.162773513465254,40.00930375404431
22,2015-08-05,36.86386745927916,33.74848429308529,39.534513328332665
23,2015-08-06,36.794402779397274,34.06079452875107,39.35526576085343
24,2015-08-07,36.659635596755955,33.8082716189303,39.56503001426573
25,2015-08-10,36.25516977486221,33.5634950401989,39.05972566658582
26,2015-08-11,36.29251875635754,33.61314049793053,39.09834859144128
27,2015-08-12,36.32176664421038,33.613361793569005,38.92592649574814
28,2015-08-13,36.311722628052024,33.59090048190305,39.092635460629324
29,2015-08-14,36.237311959600305,33.514428802662614,38.97317683426639
30,2015-08-17,36.004700029548026,33.21544922445872,38.874210992587706
31,2015-08-18,36.092390738115505,33.19343739275186,39.05832151779494
32,2015-08-19,36.16718474611661,33.34007038617758,39.27815977826702
33,2015-08-20,36.19748255226738,33.58909008184734,39.13717316518006
34,2015-08-21,36.15805300877094,33.419917245826326,39.09979612306408
35,2015-08-24,36.00005864282106,33.23530788139029,38.87841754414905
36,2015-08-25,36.10406234089203,33.234576245407446,38.85018669641235
37,2015-08-26,36.19200511901582,33.110458500247304,39.09580018586912
38,2015-08-27,36.233073272939755,33.413423174616604,39.038267487579226
39,2015-08-28,36.202836219717625,33.47585762766873,39.091617555213965
40,2015-08-31,36.070250020971436,33.25780320688422,38.555872901876974
41,2015-09-01,36.18391459834991,33.479677334740614,38.912944029685036
42,2015-09-02,36.28269397676916,33.41081001024032,39.307213977947136
43,2015-09-03,36.33584329093575,33.613290926243316,39.24047734216212
44,2015-09-04,36.31879408112144,33.55551423560091,39.03683808150585
45,2015-09-08,36.353772541443426,33.34539786343537,38.91530033848697
46,2015-09-09,36.46224973618462,33.56171569959315,39.31010043692926
47,2015-09-10,36.521478040699385,33.57104896702088,39.24998034886342
48,2015-09-11,36.50569969891029,33.71555463071007,39.425268760039074
49,2015-09-14,36.378154225730555,33.642586617177244,39.27338828931146
50,2015-09-15,36.4748352251237,33.7062090700822,39.18954008169577
51,2015-09-16,36.54435980501205,33.78802022124588,39.47336836189435
52,2015-09-17,36.55438995350639,33.59752488308127,39.178085609841986
53,2015-09-18,36.478992358298825,33.783848999839066,39.28903862818424
54,2015-09-21,36.113087850752656,33.338724159843224,38.89015915460887
55,2015-09-22,36.11318795506868,33.326112420948604,38.94143180380598
56,2015-09-23,36.079772482908965,33.34953691290029,38.970426132476796
57,2015-09-24,35.98230849241921,33.1251854690564,39.109517679461135
58,2015-09-25,35.796949404383,33.00154990585024,38.72322525361213
59,2015-09-28,35.110494752188345,32.412515097164615,38.112726986934945
60,2015-09-29,35.015594446551205,32.209255905348485,37.883706707254326
61,2015-09-30,34.89758781896323,32.02614684438756,37.78020204200764
62,2015-10-01,34.728550767325714,32.098624540405545,37.5133905715333
63,2015-10-02,34.487086653770206,31.758187143810627,37.289880932051666
64,2015-10-05,33.74572404037948,30.87215951246397,36.60120142083895
65,2015-10-06,33.67542822513083,30.793184167626563,36.66607634868313
66,2015-10-07,33.604954925973686,30.513929674450832,36.4576963317733
67,2015-10-08,33.5065282163641,30.859283488452398,36.44433460892374
68,2015-10-09,33.35836959331042,30.58217210713248,36.02537728948141
69,2015-10-12,33.07899384286984,30.284651245190798,35.84162028137919
70,2015-10-13,33.120520257102235,30.147768682176558,36.02241840920597
71,2015-10-14,33.232625841957635,30.450649106100823,36.02296707329047
72,2015-10-15,33.32646621037599,30.40455370542312,36.13641827090272
73,2015-10-16,33.376666682019604,30.566869728037542,36.16940605984256
74,2015-10-19,33.63221780822322,30.70181614999719,36.38000429218585
75,2015-10-20,33.914985343410294,31.010806425644354,36.79873601670129
76,2015-10-21,34.196986193325806,31.503702481550775,36.99773510635689
77,2015-10-22,34.443551979915576,31.58746719123596,37.34388346035672
78,2015-10-23,34.62602473007671,31.869976668721193,37.45276370315004
79,2015-10-26,35.12939641523928,32.35537775104352,37.830843685363014
80,2015-10-27,35.43899608485224,32.622225480262465,38.20127868153128
81,2015-10-28,35.71838502440751,33.09157383873627,38.57836563669545
82,2015-10-29,35.932922662379276,33.00727525654076,38.75799534202341
83,2015-10-30,36.05463256017032,33.0971868842535,38.78685608698592
84,2015-11-02,36.21954450425655,33.65182721355011,39.0502887571967
85,2015-11-03,36.37254417139247,33.4470445095408,39.30934699190137
86,2015-11-04,36.47880774815882,33.55261111703291,39.35821801354733
87,2015-11-05,36.50748990403696,33.7060305766425,39.40103191559894
88,2015-11-06,36.43466836375127,33.49150668732659,39.158567976093344
89,2015-11-09,36.00624361240598,33.159369377515596,38.91029609654211
90,2015-11-10,35.972184386125555,33.36006118406388,39.02238418944958
91,2015-11-11,35.529034681003836,32.809619781925036,38.46469586713455
92,2015-11-12,35.77223496323935,32.985048896112524,38.60529267857768
93,2015-11-13,35.5580986142125,32.68698853664462,38.46518605656831
94,2015-11-16,34.839008781549765,32.05497136198042,37.440323672635905
95,2015-11-17,34.757093940912384,32.06976381189793,37.51155901608561
96,2015-11-18,34.66561035489071,31.733324820005535,37.34941033884825
97,2015-11-19,34.53667602647161,31.902947791735826,37.31719115828864
