,ds,yhat,yhat_lower,yhat_upper
0,2014-07-15,33.10952167922665,31.044322441684898,35.12460428824958
1,2014-07-16,33.271020060061495,31.19755482037166,35.32992184676474
2,2014-07-17,33.356247657722314,31.23965619501144,35.433942489346705
3,2014-07-18,33.439584054299864,31.35659130165267,35.39429947958853
4,2014-07-21,33.75025270930542,31.63210108212226,35.762529150145404
5,2014-07-22,33.854901084738735,31.864383902427697,35.81799030439024
6,2014-07-23,33.967317424182085,31.95390472132454,35.863141527167095
7,2014-07-24,33.99598234325449,31.95682886053749,36.03171482987009
8,2014-07-25,34.016172925521,32.04837582086597,36.03900519945433
9,2014-07-28,34.108425248847624,32.20802746086494,36.06579354986906
10,2014-07-29,34.13447760741829,32.04478438739877,36.13296260156704
11,2014-07-30,34.16743696476917,32.27274276367103,36.206297270424706
12,2014-07-31,34.11701434329997,31.995714100686083,35.997852985804464
13,2014-08-01,34.05969083883247,32.10199889834795,36.00378330885656
14,2014-08-04,33.940027091085724,31.888672030207807,36.03876840378381
15,2014-08-05,33.905622761926175,31.94441143486201,35.977129383775655
16,2014-08-06,33.88460048579032,31.881768944759628,35.945697774723506
17,2014-08-07,33.787312370542566,31.64101122217316,35.81940945541981
18,2014-08-08,33.690741149410286,31.752823263021796,35.67442030975946
19,2014-08-11,33.501873106553894,31.474408007196722,35.5848459857374
20,2014-08-12,33.460793779699884,31.540200757539026,35.65243297128665
21,2014-08-13,33.44104681756472,31.475430247658007,35.391076514511454
22,2014-08-14,33.35263969959661,31.488498892616768,35.272596139885046
23,2014-08-15,33.272093637495956,31.256055173680046,35.498275157826434
24,2014-08-18,33.168078987962446,31.22126308694117,35.148086217412704
25,2014-08-19,33.16513008754878,31.02234549804062,35.270559604542036
26,2014-08-20,33.18709478344145,31.145793563536895,35.060972827646516
27,2014-08-21,33.14312969552253,31.191563840420773,35.15026598256421
28,2014-08-22,33.10889789075898,31.084562064614445,35.132127411568945
29,2014-08-25,33.1466942940784,30.97808861467425,35.10711419530531
30,2014-08-26,33.189353659310484,31.223265224162315,35.24824765772281
31,2014-08-27,33.254913964432596,31.045108922930805,35.358757108107966
32,2014-08-28,33.25192015429879,31.205162422829666,35.21128540631594
33,2014-08-29,33.2554989940591,31.25126541845648,35.288836492329
34,2014-09-02,33.44773203858436,31.356171910373387,35.45079543519781
35,2014-09-03,33.530141772982255,31.434636123149243,35.47905415646046
36,2014-09-04,33.539356331737615,31.425666649141263,35.66228861850903
37,2014-09-05,33.55053593426061,31.594658464435273,35.54236785784861
38,2014-09-08,33.675148379769105,31.55733493895459,35.58197432788468
39,2014-09-09,33.73004364444425,31.773473964549737,35.70925408969427
40,2014-09-10,33.79969971656783,31.899645676983102,35.743427427487745
41,2014-09-11,33.792963202660175,31.609544356625264,35.81797415334542
42,2014-09-12,33.78536288955217,31.853829329858787,35.75277096394985
43,2014-09-15,33.84058792253426,31.73505777306629,35.70477249496146
44,2014-09-16,33.86934918153523,31.745787829639283,35.78857767710192
45,2014-09-17,33.91203964524588,31.882330304268738,35.98407526304574
46,2014-09-18,33.877897821034544,31.875256801215457,36.04474006588908
47,2014-09-19,33.84283200191443,31.893986558897076,35.74504088013517
48,2014-09-22,33.81885011502259,31.64252294900232,35.93619992112432
49,2014-09-23,33.823359857677936,31.69621069033246,35.85110482653906
50,2014-09-24,33.84336477066528,31.844682139373,35.912855528732194
