,ds,yhat,yhat_lower,yhat_upper
0,2014-07-15,24.585807187280174,21.926567776572057,26.939797842796587
1,2014-07-16,24.5245545468161,22.16763295962896,26.914298210344356
2,2014-07-17,24.467806778631857,22.081142834332454,27.09776316581295
3,2014-07-18,24.446455431161013,21.914895574147046,26.90318060215445
4,2014-07-21,24.364876096003908,21.817996554853327,26.79451498041189
5,2014-07-22,24.39083894047497,21.86961772264352,26.8018561470545
6,2014-07-23,24.310167974139727,21.91073394590821,26.814599619451222
7,2014-07-24,24.237619845201557,21.826163394269404,26.640833228662927
8,2014-07-25,24.204629746040006,21.79529027702073,26.941245170092756
9,2014-07-28,24.11683838905848,21.646838900838304,26.62230948963755
10,2014-07-29,24.15088393454602,21.724393936278958,26.548806729946715
11,2014-07-30,24.083306077585565,21.56057549147606,26.493296169357464
12,2014-07-31,24.028600157584616,21.593575868542686,26.547363957414973
13,2014-08-01,24.01779618066302,21.556195277294307,26.51938242032928
14,2014-08-04,24.016622117482125,21.507005876339733,26.517761603997446
15,2014-08-05,24.083679144935378,21.598764912027935,26.725843530163303
16,2014-08-06,24.04970448406452,21.32058136638834,26.48307636089404
17,2014-08-07,24.028233352308124,21.580875449725376,26.543581277228608
18,2014-08-08,24.04932316256038,21.567759938924457,26.59250173477283
19,2014-08-11,24.126450308200358,21.742085949819757,26.595140896776908
20,2014-08-12,24.21102368601324,21.690090542051628,26.78334976351933
21,2014-08-13,24.189127350280717,21.741925225926156,26.65444798177014
22,2014-08-14,24.173805572354915,21.66246884314137,26.654104079149754
23,2014-08-15,24.19478142874094,21.834703316424026,26.99760215880507
24,2014-08-18,24.233234431344393,21.839164113756357,26.71660315077007
25,2014-08-19,24.29278891088388,21.99019796509157,26.7366138289457
26,2014-08-20,24.240580684109737,21.781803240503276,26.894010441993874
27,2014-08-21,24.190367194920398,21.667490920977688,26.679696272648645
28,2014-08-22,24.172731581285188,21.553409465902213,26.619886185003928
29,2014-08-25,24.083379640681173,21.64312683874374,26.686763036035018
30,2014-08-26,24.100189110643043,21.628510931315535,26.63394939457619
31,2014-08-27,24.007181395514635,21.615067057694734,26.48204535548859
32,2014-08-28,23.919312913494633,21.49498446937877,26.276075687374224
33,2014-08-29,23.86831207421816,21.20284564601683,26.407743284650852
34,2014-09-02,23.724485307656597,21.13464617647521,26.300071480295628
35,2014-09-03,23.632728371717317,21.197493859112107,26.074790956503843
36,2014-09-04,23.55450939860485,20.98532433093479,26.08378927061607
37,2014-09-05,23.521578006785056,21.020452984590502,26.164936100197636
38,2014-09-08,23.46950388805717,20.86550195386952,25.99145264031065
39,2014-09-09,23.52701064762335,21.12246536870245,25.861114540632958
40,2014-09-10,23.488192959913665,20.975080342149514,25.98710534386511
41,2014-09-11,23.467038708203063,20.983958602686812,25.979486795459664
42,2014-09-12,23.494029757628518,21.068209018799205,25.83155964592551
43,2014-09-15,23.624569007806436,21.178098092998866,26.060743680472495
44,2014-09-16,23.738953828870315,21.37178643200937,26.299623246307227
45,2014-09-17,23.752592044377018,21.341402308207638,26.32175105844019
46,2014-09-18,23.77815749680764,21.123132245635777,26.19080423705765
47,2014-09-19,23.844872581489675,21.293928300475752,26.198017339283073
48,2014-09-22,24.04287502130881,21.6815132762383,26.53026453889913
49,2014-09-23,24.16029417202757,21.646042213292358,26.66895786068687
50,2014-09-24,24.16671647070845,21.543793840529045,26.589476277550222
51,2014-09-25,24.17487935600776,21.585997654837517,26.59762249592278
52,2014-09-26,24.21432689363929,21.642713876105912,26.75981263742257
53,2014-09-29,24.278293237361787,21.961556104338666,26.74462564547523
54,2014-09-30,24.337085421809725,21.957019795173935,26.88551774545273
55,2014-10-01,24.28013153872916,21.687619947360623,26.622511514638617
56,2014-10-02,24.221738450204704,21.678693026085597,26.346052622073636
57,2014-10-03,24.193126918570368,21.905259564203245,26.597602845991503
58,2014-10-06,24.06143624851131,21.63951243535033,26.59891543728394
59,2014-10-07,24.06366123159054,21.54083228173296,26.415552177851296
60,2014-10-08,23.957208695478993,21.498231436498383,26.648983493579593
61,2014-10-09,23.857849304985024,21.364747720928598,26.320994099374825
62,2014-10-10,23.79809543635444,21.164476149608802,26.42102409939279
63,2014-10-13,24.27381314706945,21.85737540715079,26.811500678939524
64,2014-10-14,23.660492175093296,21.094027344881084,26.23822170942961
65,2014-10-15,23.58346078833025,20.940540310293024,26.205814556693348
66,2014-10-16,23.52609860582165,21.05300057366203,25.822862822059296
67,2014-10-17,23.520437052439533,21.10891260315331,25.85644777438675
68,2014-10-20,23.590216211532876,21.065101357120724,26.195021711467426
69,2014-10-21,23.701828139344055,21.297910574055013,26.09203626778472
70,2014-10-22,23.72376351364173,21.202872824290687,26.270733370684745
71,2014-10-23,23.769906452505875,21.20532231094441,26.45273404835919
72,2014-10-24,23.870527357861143,21.292975340212134,26.276834471787232
73,2014-10-27,24.25780272876953,21.78904578793604,26.74828774396078
74,2014-10-28,24.468940942369585,22.083354814607027,26.78034304865072
75,2014-10-29,24.58453326749982,21.856970057378913,26.963249216839824
76,2014-10-30,24.717035578916253,22.278441190341717,27.16092529041131
77,2014-10-31,24.89546762850361,22.364377147970597,27.330463989635774
78,2014-11-03,25.455526831046065,23.04535306996596,28.100045810675418
79,2014-11-04,25.702080934991276,23.293846225821003,28.238408106856465
80,2014-11-05,25.841624605706688,23.109915786655744,28.316686061792215
81,2014-11-06,25.981370597529747,23.451722682117186,28.62886177202154
82,2014-11-07,26.156087487698443,23.751146602938174,28.586628936145342
83,2014-11-10,26.646020689949427,24.31738617138259,29.226777555876605
