,ds,yhat,yhat_lower,yhat_upper
0,2014-09-24,23.734322077306018,21.916614007945203,25.61759706134575
1,2014-09-25,23.651802195726592,21.655125403790493,25.6018781421306
2,2014-09-26,23.612038007175776,21.552705145101726,25.420332120721955
3,2014-09-29,23.43071088967138,21.599737148619404,25.30731981103943
4,2014-09-30,23.439715762647072,21.478944114101505,25.383264701796577
5,2014-10-01,23.370135597466362,21.40629886842635,25.318327293491333
6,2014-10-02,23.253992714309604,21.192409091916943,24.9615253950478
7,2014-10-03,23.184334327736583,21.193577337983946,25.168240008606553
8,2014-10-06,22.943248271933616,21.166232748096473,24.915363558266023
9,2014-10-07,22.944358894360683,20.997102200934293,24.835302319435176
10,2014-10-08,22.873634978870083,20.833222025224682,24.771973589889125
11,2014-10-09,22.7633437084733,20.664648739558316,24.614542961263087
12,2014-10-10,22.706634256435066,20.732982910478206,24.737988934301953
13,2014-10-13,23.242459623877764,21.307006904978206,25.290149251411044
14,2014-10-14,22.586379445965044,20.722607514564398,24.544100965449438
15,2014-10-15,22.56058609378057,20.640363497458214,24.433583122721185
16,2014-10-16,22.499995650869806,20.538218940565585,24.393671826177048
17,2014-10-17,22.496961498276875,20.605809450571627,24.432721857075034
18,2014-10-20,22.51204517951745,20.5953307737959,24.415074400365626
19,2014-10-21,22.613035079825547,20.646439986382546,24.469177989917256
20,2014-10-22,22.646950943183356,20.70027922280781,24.513934112113514
21,2014-10-23,22.644432882666546,20.689191318459173,24.67466012699114
22,2014-10-24,22.696963340508955,20.803618553764704,24.712857830041038
23,2014-10-27,22.856190660230844,20.91878414949036,24.746769777636704
24,2014-10-28,22.995720530925364,21.047243778778267,24.79465888484313
25,2014-10-29,23.06272259877124,21.06214147431493,25.084171072941857
26,2014-10-30,23.087610037564815,21.072657518615568,24.947137740771037
27,2014-10-31,23.161770894537007,21.254589147350135,25.17967317745825
28,2014-11-03,23.352219763758274,21.40227031185389,25.334604103264287
29,2014-11-04,23.491850233277248,21.455152835717218,25.44187109250771
30,2014-11-05,23.554512783858307,21.69741835494023,25.534911659896785
31,2014-11-06,23.571170304530547,21.707313813060907,25.5711017594268
32,2014-11-07,23.63381731645908,21.62509440238437,25.407023566592176
33,2014-11-10,23.77652901347443,21.836498441328562,25.69052689192939
34,2014-11-11,24.4738673755453,22.53267341506426,26.433593744874265
35,2014-11-12,23.942471882199023,22.004893678984857,25.79039571719475
36,2014-11-13,23.94136795120278,21.901450713269746,25.79452093103736
37,2014-11-14,23.987177708466174,22.0927721644442,25.844672295082304
38,2014-11-17,24.088289637237242,22.16965030231101,25.915349930698632
39,2014-11-18,24.199522063349285,22.12712395915031,26.28363625127935
40,2014-11-19,24.235561035349626,22.51729513900602,26.109144569802687
41,2014-11-20,24.227792435823233,22.266707880912314,26.218004893366846
42,2014-11-21,24.268468021442985,22.237922038809625,26.316915771579612
43,2014-11-24,24.360054367197318,22.488689507483038,26.28680984314617
44,2014-11-25,24.468664484060383,22.69084701011476,26.410355877319375
45,2014-11-26,24.501558442280796,22.431222078218706,26.425103731503725
46,2014-11-28,24.52461950319047,22.524724996600174,26.514889172264102
47,2014-12-01,24.585792390582355,22.648445761859946,26.46374434292362
48,2014-12-02,24.678669618856187,22.820237845787595,26.689616406632616
49,2014-12-03,24.69266671121974,22.801094496039934,26.755859192019503
50,2014-12-04,24.658593787030206,22.682312494998865,26.70129395051461
51,2014-12-05,24.668245493040995,22.655842169609155,26.646010879917725
52,2014-12-08,24.63607623038175,22.80715454874888,26.54632793683107
53,2014-12-09,24.69325275324806,22.781515817746236,26.50410597364593
54,2014-12-10,24.67008977064528,22.73282612282204,26.500532404253818
55,2014-12-11,24.598021378792417,22.780984472312333,26.546347098253783
56,2014-12-12,24.569528723352054,22.556632733217,26.430370817212157
57,2014-12-15,24.429464051050385,22.615868031792807,26.415928825287203
58,2014-12-16,24.45538373956431,22.452944672940223,26.398629189766822
59,2014-12-17,24.40453721044221,22.504247388225398,26.422870879770382
60,2014-12-18,24.30902009316901,22.349814647484486,26.289510311996438
61,2014-12-19,24.26190142342757,22.369755323294246,26.1740166757933
62,2014-12-22,24.099320938907823,22.056162114059845,26.061260489728394
63,2014-12-23,24.129753128040818,22.286100594053927,26.090138246269916
64,2014-12-24,24.089553716989023,22.17661821616097,26.053147367604513
65,2014-12-26,23.985961082317058,21.982612331675465,26.07948940202754
66,2014-12-29,23.92036174559874,21.99448981690374,25.870376874443462
67,2014-12-30,23.990933568702005,21.9887783534566,25.94636343377861
68,2014-12-31,23.99347494489986,21.992653472392405,25.939928468949976
69,2015-01-02,23.979551547101174,21.991050153244387,25.883849383299204
70,2015-01-05,24.04465320019537,22.143127668668498,25.933445004560728
71,2015-01-06,24.154035021131488,22.267995400817387,26.087056080672035
72,2015-01-07,24.19157945418335,22.28955180413262,26.090737105085907
73,2015-01-08,24.187621113806372,22.348999016385445,26.244711966670913
74,2015-01-09,24.23339039891439,22.326050968220173,26.275488539023044
75,2015-01-12,24.338779103880185,22.449529852628835,26.202104591513134
76,2015-01-13,24.448952292896127,22.413422317316687,26.320273115303728
77,2015-01-14,24.48094462189372,22.56835569845822,26.48612904752635
78,2015-01-15,24.46530048658623,22.56440870194194,26.530832056711752
79,2015-01-16,24.493604740089978,22.566356359144486,26.441374399197088
80,2015-01-20,24.593116330219992,22.632117831185862,26.538169549018118
81,2015-01-21,24.588377417716963,22.731629931034238,26.324381244331978
82,2015-01-22,24.534716970258877,22.642723638218794,26.56826976504297
83,2015-01-23,24.524698641125365,22.62864378175917,26.46203461996359
