,ds,trend,trend_lower,trend_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat,yhat_lower,yhat_upper
430,2016-03-29,36.6093467468128,36.6093467468128,36.6093467468128,-0.02832791646209589,-0.02832791646209589,-0.02832791646209589,-0.22310386723786144,-0.22310386723786144,-0.22310386723786144,36.35791496311284,34.0671173379917,38.8099292382063
431,2016-03-30,36.58824683073,36.58824683073,36.58824683073,-0.07566206160426368,-0.07566206160426368,-0.07566206160426368,-0.21970669911286325,-0.21970669911286325,-0.21970669911286325,36.292878070012875,33.786812119500354,38.60385320819156
432,2016-03-31,36.5671469146472,36.5671469146472,36.5671469146472,-0.106530488687955,-0.106530488687955,-0.106530488687955,-0.2074744685474058,-0.2074744685474058,-0.2074744685474058,36.25314195741184,33.79630088250548,38.736353160064915
433,2016-04-01,36.546046998564414,36.546046998564414,36.546046998564414,-0.10629747354996609,-0.10629747354996609,-0.10629747354996609,-0.1863954566979496,-0.1863954566979496,-0.1863954566979496,36.2533540683165,33.871510032775035,38.51665060399845
434,2016-04-04,36.482747250316024,36.482747250316024,36.482747250316024,-0.09337815817872396,-0.09337815817872396,-0.09337815817872396,-0.07114738682610922,-0.07114738682610922,-0.07114738682610922,36.31822170531119,33.9146450254431,38.681507791805494
435,2016-04-05,36.461647334233234,36.461647334233234,36.461647334233234,-0.028327916462301202,-0.028327916462301202,-0.028327916462301202,-0.01611358131842688,-0.01611358131842688,-0.01611358131842688,36.4172058364525,33.755241084446894,38.902878338986916
436,2016-04-06,36.44054741815044,36.44054741815044,36.44054741815044,-0.07566206160418124,-0.07566206160418124,-0.07566206160418124,0.046704513129429644,0.046704513129429644,0.046704513129429644,36.41158986967569,33.99757464762371,38.951623174011495
437,2016-04-07,36.41944750206764,36.41944750206764,36.41944750206764,-0.10653048868787685,-0.10653048868787685,-0.10653048868787685,0.11690267843288094,0.11690267843288094,0.11690267843288094,36.42981969181265,34.027258858340595,39.013185378212945
438,2016-04-08,36.398347585984844,36.398347585984844,36.398347585984844,-0.10629747355002304,-0.10629747355002304,-0.10629747355002304,0.19402318580785052,0.19402318580785052,0.19402318580785052,36.48607329824267,33.870766716437934,38.82159489164509
439,2016-04-11,36.33504783773646,36.33504783773646,36.33504783773646,-0.09337815817890578,-0.09337815817890578,-0.09337815817890578,0.46162758864691567,0.46162758864691567,0.46162758864691567,36.70329726820447,34.295849086649724,39.038235277809264
440,2016-04-12,36.313947921653664,36.313947921653664,36.313947921653664,-0.028327916462098604,-0.028327916462098604,-0.028327916462098604,0.5609378901711133,0.5609378901711133,0.5609378901711133,36.84655789536268,34.34808098920748,39.36621028500308
441,2016-04-13,36.292848005570875,36.292848005570875,36.292848005570875,-0.07566206160426009,-0.07566206160426009,-0.07566206160426009,0.66422757056681,0.66422757056681,0.66422757056681,36.88141351453343,34.338512165905854,39.317132846762284
442,2016-04-14,36.27174808948808,36.27174808948808,36.27174808948808,-0.10653048868819455,-0.10653048868819455,-0.10653048868819455,0.770807934258969,0.770807934258969,0.770807934258969,36.93602553505885,34.33117527756094,39.518239791951935
443,2016-04-15,36.25064817340528,36.25064817340528,36.25064817340528,-0.10629747355057625,-0.10629747355057625,-0.10629747355057625,0.8799682324691491,0.8799682324691491,0.8799682324691491,37.02431893232385,34.675137650728125,39.60760961125195
444,2016-04-18,36.18734842515689,36.18734842515689,36.18734842515689,-0.09337815817908757,-0.09337815817908757,-0.09337815817908757,1.2156112253708333,1.2156112253708333,1.2156112253708333,37.309581492348634,34.71397169899432,39.66890728161004
445,2016-04-19,36.16624859299466,36.16624859299466,36.16624859299466,-0.028327916462113283,-0.028327916462113283,-0.028327916462113283,1.327748594385532,1.327748594385532,1.327748594385532,37.465669270918085,35.12147377551087,40.08111797413593
446,2016-04-20,36.14514876083244,36.14514876083244,36.14514876083244,-0.07566206160412813,-0.07566206160412813,-0.07566206160412813,1.4387941618530373,1.4387941618530373,1.4387941618530373,37.50828086108135,35.06210366744646,39.87747671360992
447,2016-04-21,36.12404892867021,36.12404892867021,36.12404892867021,-0.10653048868791065,-0.10653048868791065,-0.10653048868791065,1.5480393847822824,1.5480393847822824,1.5480393847822824,37.56555782476458,35.13892190398594,39.90216419431759
448,2016-04-22,36.102949096507984,36.102949096507984,36.102949096507984,-0.10629747355032614,-0.10629747355032614,-0.10629747355032614,1.654802808669762,1.654802808669762,1.654802808669762,37.65145443162742,35.19258679500572,40.08502627435421
449,2016-04-25,36.0396496000213,36.0396496000213,36.0396496000213,-0.09337815817926942,-0.09337815817926942,-0.09337815817926942,1.9539725486339823,1.9539725486339823,1.9539725486339823,37.900243990476014,35.467532098230784,40.28928602246035
450,2016-04-26,36.01854976785907,36.01854976785907,36.01854976785907,-0.028327916462318588,-0.028327916462318588,-0.028327916462318588,2.0448329351654295,2.0448329351654295,2.0448329351654295,38.035054786562185,35.7342808056003,40.6663865402726
451,2016-04-27,35.99744993569684,35.99744993569684,35.99744993569684,-0.07566206160420696,-0.07566206160420696,-0.07566206160420696,2.130505569476503,2.130505569476503,2.130505569476503,38.05229344356914,35.40264578886472,40.46353485381186
452,2016-04-28,35.976350103534614,35.976350103534614,35.976350103534614,-0.10653048868803042,-0.10653048868803042,-0.10653048868803042,2.210644917262701,2.210644917262701,2.210644917262701,38.08046453210928,35.623038300813924,40.53444340538312
453,2016-04-29,35.95525027137239,35.95525027137239,35.95525027137239,-0.10629747355007604,-0.10629747355007604,-0.10629747355007604,2.2849862000236483,2.2849862000236483,2.2849862000236483,38.133938997845966,35.81075855381593,40.60200000742173
