,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,"Martin Luther King, Jr. Day","Martin Luther King, Jr. Day_lower","Martin Luther King, Jr. Day_upper",Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2014-07-14,68.09100328578346,66.41952177567714,71.04910317212747,68.09100328578346,68.09100328578346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6641561627353721,0.6641561627353721,0.6641561627353721,0.0,0.0,0.0,0.08269211657309901,0.08269211657309901,0.08269211657309901,0.5814640461622731,0.5814640461622731,0.5814640461622731,0.0,0.0,0.0,68.75515944851882
1,2014-07-15,68.02171930608199,66.29588889311265,71.26682398386278,68.02171930608199,68.02171930608199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7188790004047342,0.7188790004047342,0.7188790004047342,0.0,0.0,0.0,0.1405972867813357,0.1405972867813357,0.1405972867813357,0.5782817136233984,0.5782817136233984,0.5782817136233984,0.0,0.0,0.0,68.74059830648673
2,2014-07-16,67.95243532638055,66.19628663473766,70.75522940987454,67.95243532638055,67.95243532638055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7768137404538109,0.7768137404538109,0.7768137404538109,0.0,0.0,0.0,0.2005488418781209,0.2005488418781209,0.2005488418781209,0.57626489857569,0.57626489857569,0.57626489857569,0.0,0.0,0.0,68.72924906683437
3,2014-07-17,67.88315134667909,66.28471496482132,70.99503637760341,67.88315134667909,67.88315134667909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7410416031483519,0.7410416031483519,0.7410416031483519,0.0,0.0,0.0,0.16577167662987297,0.16577167662987297,0.16577167662987297,0.575269926518479,0.575269926518479,0.575269926518479,0.0,0.0,0.0,68.62419294982743
4,2014-07-18,67.81386736697765,66.12824500335415,70.9202010086005,67.81386736697765,67.81386736697765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7229101146839931,0.7229101146839931,0.7229101146839931,0.0,0.0,0.0,0.14776677857608275,0.14776677857608275,0.14776677857608275,0.5751433361079104,0.5751433361079104,0.5751433361079104,0.0,0.0,0.0,68.53677748166164
5,2014-07-21,67.60601542787327,65.92338423697953,70.62042112534142,67.60601542787327,67.60601542787327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6609900592674868,0.6609900592674868,0.6609900592674868,0.0,0.0,0.0,0.08269211657303767,0.08269211657303767,0.08269211657303767,0.5782979426944492,0.5782979426944492,0.5782979426944492,0.0,0.0,0.0,68.26700548714076
6,2014-07-22,67.53673144817182,65.8522562300708,70.60517253479253,67.53673144817182,67.53673144817182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7205216399077327,0.7205216399077327,0.7205216399077327,0.0,0.0,0.0,0.14059728678123246,0.14059728678123246,0.14059728678123246,0.5799243531265001,0.5799243531265001,0.5799243531265001,0.0,0.0,0.0,68.25725308807955
7,2014-07-23,67.46744746847037,65.87521335715964,70.60599641621467,67.46744746847037,67.46744746847037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782065331581489,0.782065331581489,0.782065331581489,0.0,0.0,0.0,0.20054884187807534,0.20054884187807534,0.20054884187807534,0.5815164897034137,0.5815164897034137,0.5815164897034137,0.0,0.0,0.0,68.24951280005186
8,2014-07-24,67.39816348876892,65.890515093193,70.51651453738233,67.39816348876892,67.39816348876892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7486432273629653,0.7486432273629653,0.7486432273629653,0.0,0.0,0.0,0.1657716766299624,0.1657716766299624,0.1657716766299624,0.582871550733003,0.582871550733003,0.582871550733003,0.0,0.0,0.0,68.14680671613188
9,2014-07-25,67.32887950906746,65.7237882733777,70.36367764633574,67.32887950906746,67.32887950906746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.731549338833321,0.731549338833321,0.731549338833321,0.0,0.0,0.0,0.14776677857605963,0.14776677857605963,0.14776677857605963,0.5837825602572613,0.5837825602572613,0.5837825602572613,0.0,0.0,0.0,68.06042884790078
