,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,"Martin Luther King, Jr. Day","Martin Luther King, Jr. Day_lower","Martin Luther King, Jr. Day_upper",Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
749,2017-07-03,123.31854603999751,118.83192322631683,128.9144848465794,123.31854603999751,123.31854603999751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3971312997684265,0.3971312997684265,0.3971312997684265,0.0,0.0,0.0,-0.027724511846088325,-0.027724511846088325,-0.027724511846088325,0.4248558116145148,0.4248558116145148,0.4248558116145148,0.0,0.0,0.0,123.71567733976595
750,2017-07-05,123.33145257027324,118.5096281712491,128.77622601532377,123.33145257027324,123.33145257027324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096834810722843,0.5096834810722843,0.5096834810722843,0.0,0.0,0.0,-0.1613308842107961,-0.1613308842107961,-0.1613308842107961,0.6710143652830806,0.6710143652830806,0.6710143652830806,0.0,0.0,0.0,123.84113605134553
751,2017-07-06,123.3379058354111,118.82746650324131,129.33573001841611,123.3379058354111,123.3379058354111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6925235499299827,0.6925235499299827,0.6925235499299827,0.0,0.0,0.0,-0.11601052010411711,-0.11601052010411711,-0.11601052010411711,0.8085340700340997,0.8085340700340997,0.8085340700340997,0.0,0.0,0.0,124.0304293853411
752,2017-07-07,123.34435910054897,118.89075809535214,129.676424180502,123.34435910054897,123.34435910054897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9242896573777921,0.9242896573777921,0.9242896573777921,0.0,0.0,0.0,-0.026937119367772787,-0.026937119367772787,-0.026937119367772787,0.9512267767455649,0.9512267767455649,0.9512267767455649,0.0,0.0,0.0,124.26864875792677
753,2017-07-10,123.36371889596255,119.7378111297776,130.5508977808694,123.36371889596255,123.36371889596255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.346764626599532,1.346764626599532,1.346764626599532,0.0,0.0,0.0,-0.027724511846381108,-0.027724511846381108,-0.027724511846381108,1.3744891384459132,1.3744891384459132,1.3744891384459132,0.0,0.0,0.0,124.71048352256209
754,2017-07-11,123.37017216110041,119.58635180511062,129.4553016595928,123.37017216110041,123.37017216110041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2391040395675985,1.2391040395675985,1.2391040395675985,0.0,0.0,0.0,-0.2629310678014734,-0.2629310678014734,-0.2629310678014734,1.502035107369072,1.502035107369072,1.502035107369072,0.0,0.0,0.0,124.609276200668
755,2017-07-12,123.37662542623828,119.95740947513264,129.84618812341955,123.37662542623828,123.37662542623828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4558313929518711,1.4558313929518711,1.4558313929518711,0.0,0.0,0.0,-0.1613308842108815,-0.1613308842108815,-0.1613308842108815,1.6171622771627525,1.6171622771627525,1.6171622771627525,0.0,0.0,0.0,124.83245681919014
756,2017-07-13,123.38307869137611,119.85806479456701,130.20581527710294,123.38307869137611,123.38307869137611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6008419028050358,1.6008419028050358,1.6008419028050358,0.0,0.0,0.0,-0.11601052010423772,-0.11601052010423772,-0.11601052010423772,1.7168524229092734,1.7168524229092734,1.7168524229092734,0.0,0.0,0.0,124.98392059418114
757,2017-07-14,123.38953195651398,119.96946092000027,130.6342737386197,123.38953195651398,123.38953195651398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7715052553408261,1.7715052553408261,1.7715052553408261,0.0,0.0,0.0,-0.02693711936762411,-0.02693711936762411,-0.02693711936762411,1.7984423747084504,1.7984423747084504,1.7984423747084504,0.0,0.0,0.0,125.1610372118548
758,2017-07-17,123.40889175192757,119.60050216071218,130.54755427598445,123.40889175192757,123.40889175192757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8868886694763571,1.8868886694763571,1.8868886694763571,0.0,0.0,0.0,-0.02772451184584538,-0.02772451184584538,-0.02772451184584538,1.9146131813222027,1.9146131813222027,1.9146131813222027,0.0,0.0,0.0,125.29578042140393
