,ds,trend,trend_lower,trend_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat,yhat_lower,yhat_upper
0,2014-07-14,170.37976016153186,170.37976016153186,170.37976016153186,0.8576489956894672,0.8576489956894672,0.8576489956894672,7.055766039413777,7.055766039413777,7.055766039413777,178.2931751966351,165.12811024152757,192.03130088979185
1,2014-07-15,170.49229948800894,170.49229948800894,170.49229948800894,1.313870988039574,1.313870988039574,1.313870988039574,7.22867731011672,7.22867731011672,7.22867731011672,179.03484778616524,167.59695435100522,190.92337010338554
2,2014-07-16,170.60483881448602,170.60483881448602,170.60483881448602,1.3395043501216142,1.3395043501216142,1.3395043501216142,7.375775197040511,7.375775197040511,7.375775197040511,179.32011836164813,167.14906230679617,191.1681216363334
3,2014-07-17,170.71737814096306,170.7173781409631,170.7173781409631,1.249161977724754,1.249161977724754,1.249161977724754,7.495506848204723,7.495506848204723,7.495506848204723,179.46204696689253,166.81681543604296,192.11493498625927
4,2014-07-18,170.82991746744014,170.82991746744014,170.82991746744014,0.9852409591821343,0.9852409591821343,0.9852409591821343,7.586743272935845,7.586743272935845,7.586743272935845,179.40190169955812,167.45024872682973,192.53954951920724
5,2014-07-21,171.16753544687134,171.16753544687134,171.16753544687134,0.8576489956896965,0.8576489956896965,0.8576489956896965,7.684952086973739,7.684952086973739,7.684952086973739,179.71013652953476,168.32646600248935,192.8836927708654
6,2014-07-22,171.28007477334842,171.28007477334842,171.28007477334842,1.3138709880387294,1.3138709880387294,1.3138709880387294,7.659967552966615,7.659967552966615,7.659967552966615,180.25391331435375,168.35742863663245,192.4040486111587
7,2014-07-23,171.39261409982547,171.39261409982547,171.39261409982547,1.3395043501218133,1.3395043501218133,1.3395043501218133,7.607624124127256,7.607624124127256,7.607624124127256,180.33974257407453,167.77362338525012,193.04306683924003
8,2014-07-24,171.50515342630254,171.50515342630254,171.50515342630254,1.249161977725527,1.249161977725527,1.249161977725527,7.529440664393706,7.529440664393706,7.529440664393706,180.28375606842178,168.3578784307115,192.807928230532
9,2014-07-25,171.61769275277962,171.61769275277962,171.61769275277962,0.9852409591817228,0.9852409591817228,0.9852409591817228,7.427296913451654,7.427296913451654,7.427296913451654,180.030230625413,168.60738919919007,192.28622309216237
10,2014-07-28,171.95531073221082,171.95531073221082,171.95531073221082,0.857648995686438,0.857648995686438,0.857648995686438,7.000257221082831,7.000257221082831,7.000257221082831,179.81321694898008,167.662211861748,191.2135394574807
11,2014-07-29,172.06785005868787,172.06785005868787,172.06785005868787,1.3138709880392367,1.3138709880392367,1.3138709880392367,6.826466879491584,6.826466879491584,6.826466879491584,180.2081879262187,168.26658797334832,192.32999442581988
12,2014-07-30,172.18038938516494,172.18038938516494,172.18038938516494,1.3395043501215773,1.3395043501215773,1.3395043501215773,6.641629803254175,6.641629803254175,6.641629803254175,180.1615235385407,167.3435731559812,192.44207887444713
13,2014-07-31,172.292928711642,172.292928711642,172.292928711642,1.2491619777262997,1.2491619777262997,1.2491619777262997,6.448587918374965,6.448587918374965,6.448587918374965,179.99067860774326,167.56570514657645,191.53431652621526
14,2014-08-01,172.40546803811907,172.40546803811907,172.40546803811907,0.985240959181312,0.985240959181312,0.985240959181312,6.2501146442627675,6.2501146442627675,6.2501146442627675,179.64082364156314,167.4200137200096,191.86138135372607
15,2014-08-04,172.74308601755027,172.74308601755027,172.74308601755027,0.8576489956892023,0.8576489956892023,0.8576489956892023,5.647527241796782,5.647527241796782,5.647527241796782,179.24826225503625,167.28922890173618,191.4725804479236
16,2014-08-05,172.85562534402735,172.85562534402735,172.85562534402735,1.313870988039946,1.313870988039946,1.313870988039946,5.451602988559587,5.451602988559587,5.451602988559587,179.62109932062688,166.84075088201183,191.89180415892704
17,2014-08-06,172.9681646705044,172.9681646705044,172.9681646705044,1.3395043501218729,1.3395043501218729,1.3395043501218729,5.261086217612399,5.261086217612399,5.261086217612399,179.56875523823865,168.48117513323365,191.06344130219162
18,2014-08-07,173.08070399698147,173.08070399698147,173.08070399698147,1.2491619777259972,1.2491619777259972,1.2491619777259972,5.077238681236358,5.077238681236358,5.077238681236358,179.40710465594384,167.30289745698235,191.10032423307456
19,2014-08-08,173.19324332345855,173.19324332345855,173.19324332345855,0.9852409591823124,0.9852409591823124,0.9852409591823124,4.90096269680501,4.90096269680501,4.90096269680501,179.07944697944586,167.5266973452458,191.22154389373387
20,2014-08-11,173.53086130288972,173.53086130288972,173.53086130288972,0.8576489956919666,0.8576489956919666,0.8576489956919666,4.421189749395888,4.421189749395888,4.421189749395888,178.80970004797757,167.36142148487747,189.8987091420305
21,2014-08-12,173.6434006293668,173.6434006293668,173.6434006293668,1.313870988037547,1.313870988037547,1.313870988037547,4.277122527881291,4.277122527881291,4.277122527881291,179.23439414528562,166.58701967316645,191.69794698399036
22,2014-08-13,173.75593995584387,173.75593995584387,173.75593995584387,1.3395043501217214,1.3395043501217214,1.3395043501217214,4.139978643304821,4.139978643304821,4.139978643304821,179.2354229492704,166.9083340337139,192.17956415834368
23,2014-08-14,173.86847928232092,173.86847928232092,173.86847928232092,1.2491619777263916,1.2491619777263916,1.2491619777263916,4.008780464192767,4.008780464192767,4.008780464192767,179.1264217242401,166.9105118999698,191.7072721706298
24,2014-08-15,173.981018608798,173.98101860879802,173.98101860879802,0.9852409591819012,0.9852409591819012,0.9852409591819012,3.882367244052016,3.882367244052016,3.882367244052016,178.8486268120319,167.26540031359232,190.91501977345624
